driverId,circuitId,lap,statusId,position_lap,driver_name
842,39,1,1,12,Pierre Gasly
20,32,63,11,15,Sebastian Vettel
844,77,45,1,7,Charles Leclerc
1,32,4,1,2,Lewis Hamilton
822,11,4,11,12,Valtteri Bottas
1,73,23,1,6,Lewis Hamilton
855,32,65,11,13,Guanyu Zhou
822,39,41,5,14,Valtteri Bottas
847,77,11,1,3,George Russell
832,34,34,1,4,Carlos Sainz
846,4,55,11,18,Lando Norris
848,21,42,11,12,Alexander Albon
20,70,57,11,17,Sebastian Vettel
855,7,39,11,17,Guanyu Zhou
815,3,11,32,4,Sergio Pérez
830,3,14,1,1,Max Verstappen
832,34,18,1,10,Carlos Sainz
1,6,55,1,4,Lewis Hamilton
807,73,43,11,10,Nico Hülkenberg
852,3,12,1,9,Yuki Tsunoda
855,7,20,1,10,Guanyu Zhou
825,73,36,1,15,Kevin Magnussen
852,79,8,1,12,Yuki Tsunoda
832,11,12,1,2,Carlos Sainz
839,4,20,1,7,Esteban Ocon
855,79,37,1,17,Guanyu Zhou
815,70,71,1,3,Sergio Pérez
840,6,6,1,19,Lance Stroll
822,11,46,11,12,Valtteri Bottas
842,21,1,11,14,Pierre Gasly
839,15,20,5,14,Esteban Ocon
817,6,27,1,13,Daniel Ricciardo
822,73,16,11,19,Valtteri Bottas
1,70,25,1,4,Lewis Hamilton
839,6,11,1,9,Esteban Ocon
847,4,1,1,7,George Russell
832,11,13,1,2,Carlos Sainz
858,6,32,12,20,Logan Sargeant
830,15,33,1,6,Max Verstappen
840,11,56,11,11,Lance Stroll
847,70,71,1,4,George Russell
839,6,38,1,9,Esteban Ocon
20,9,48,1,9,Sebastian Vettel
1,14,9,1,15,Lewis Hamilton
832,34,40,1,4,Carlos Sainz
844,39,37,1,2,Charles Leclerc
852,3,42,1,11,Yuki Tsunoda
830,21,34,1,1,Max Verstappen
847,21,49,1,5,George Russell
846,9,46,1,2,Lando Norris
830,6,63,1,1,Max Verstappen
20,22,27,1,6,Sebastian Vettel
825,1,6,3,12,Kevin Magnussen
1,73,18,1,7,Lewis Hamilton
847,9,47,1,5,George Russell
855,6,73,11,13,Guanyu Zhou
842,34,21,1,12,Pierre Gasly
832,9,23,1,3,Carlos Sainz
832,4,65,1,5,Carlos Sainz
825,9,5,5,20,Kevin Magnussen
817,15,13,1,12,Daniel Ricciardo
839,79,49,1,10,Esteban Ocon
849,18,7,1,14,Nicholas Latifi
854,69,13,1,10,Mick Schumacher
856,6,63,11,13,Nyck de Vries
832,73,1,9,4,Carlos Sainz
839,4,26,1,7,Esteban Ocon
848,39,4,1,15,Alexander Albon
4,7,33,1,7,Fernando Alonso
830,11,14,1,5,Max Verstappen
844,18,14,1,18,Charles Leclerc
832,13,15,1,2,Carlos Sainz
840,34,52,1,10,Lance Stroll
1,70,14,1,4,Lewis Hamilton
4,73,21,1,12,Fernando Alonso
825,69,8,1,18,Kevin Magnussen
852,11,31,11,13,Yuki Tsunoda
844,69,34,1,3,Charles Leclerc
1,7,70,1,3,Lewis Hamilton
807,73,36,11,10,Nico Hülkenberg
856,3,27,11,12,Nyck de Vries
848,77,41,130,11,Alexander Albon
849,69,36,1,13,Nicholas Latifi
847,69,38,1,6,George Russell
842,4,12,11,16,Pierre Gasly
852,79,35,1,8,Yuki Tsunoda
848,9,25,1,10,Alexander Albon
832,77,49,1,3,Carlos Sainz
822,3,24,1,12,Valtteri Bottas
822,77,5,11,15,Valtteri Bottas
846,69,35,1,15,Lando Norris
852,6,8,12,9,Yuki Tsunoda
855,69,18,1,16,Guanyu Zhou
846,70,61,11,8,Lando Norris
846,32,13,11,10,Lando Norris
822,11,36,131,14,Valtteri Bottas
847,77,24,1,4,George Russell
855,77,33,1,17,Guanyu Zhou
842,70,49,1,10,Pierre Gasly
4,1,27,11,4,Fernando Alonso
846,79,29,1,17,Lando Norris
825,21,36,1,8,Kevin Magnussen
839,13,24,1,8,Esteban Ocon
846,79,32,1,16,Lando Norris
1,77,23,1,5,Lewis Hamilton
822,34,49,1,15,Valtteri Bottas
849,6,21,11,19,Nicholas Latifi
825,70,56,11,16,Kevin Magnussen
807,3,31,11,18,Nico Hülkenberg
846,11,12,1,6,Lando Norris
830,3,45,32,2,Max Verstappen
1,9,9,1,4,Lewis Hamilton
1,18,52,1,3,Lewis Hamilton
830,3,7,32,2,Max Verstappen
807,70,5,75,7,Nico Hülkenberg
822,1,50,1,11,Valtteri Bottas
844,7,41,1,9,Charles Leclerc
849,70,10,140,16,Nicholas Latifi
830,4,31,1,3,Max Verstappen
822,4,17,11,17,Valtteri Bottas
830,9,43,1,8,Max Verstappen
822,79,52,1,7,Valtteri Bottas
858,73,13,1,18,Logan Sargeant
840,24,17,1,14,Lance Stroll
20,79,26,4,13,Sebastian Vettel
832,6,3,1,2,Carlos Sainz
848,13,19,1,8,Alexander Albon
807,70,7,75,7,Nico Hülkenberg
844,7,29,1,6,Charles Leclerc
830,18,2,1,3,Max Verstappen
1,1,44,1,2,Lewis Hamilton
815,34,31,1,3,Sergio Pérez
822,6,8,1,10,Valtteri Bottas
852,1,10,1,8,Yuki Tsunoda
849,73,22,11,18,Nicholas Latifi
848,70,47,1,11,Alexander Albon
815,79,41,1,2,Sergio Pérez
848,39,40,1,12,Alexander Albon
852,6,26,12,9,Yuki Tsunoda
846,70,21,1,6,Lando Norris
815,14,34,1,6,Sergio Pérez
852,13,27,1,12,Yuki Tsunoda
852,7,27,3,11,Yuki Tsunoda
858,1,8,4,17,Logan Sargeant
832,9,4,1,1,Carlos Sainz
855,34,38,16,17,Guanyu Zhou
817,77,23,6,12,Daniel Ricciardo
852,18,6,11,17,Yuki Tsunoda
4,73,16,1,4,Fernando Alonso
857,4,8,11,11,Oscar Piastri
855,18,36,1,10,Guanyu Zhou
817,14,39,44,8,Daniel Ricciardo
842,18,39,1,16,Pierre Gasly
830,13,5,1,6,Max Verstappen
830,4,27,1,2,Max Verstappen
4,7,46,1,2,Fernando Alonso
847,70,51,1,7,George Russell
807,3,15,1,13,Nico Hülkenberg
852,79,48,1,12,Yuki Tsunoda
847,1,7,1,5,George Russell
839,4,20,1,6,Esteban Ocon
822,11,47,131,10,Valtteri Bottas
855,14,44,1,11,Guanyu Zhou
822,6,53,11,15,Valtteri Bottas
832,77,4,1,5,Carlos Sainz
840,73,48,1,7,Lance Stroll
4,7,13,1,3,Fernando Alonso
844,6,49,1,4,Charles Leclerc
825,9,39,1,10,Kevin Magnussen
20,32,61,11,15,Sebastian Vettel
817,24,26,1,15,Daniel Ricciardo
846,15,20,1,5,Lando Norris
20,79,33,4,14,Sebastian Vettel
815,3,55,1,2,Sergio Pérez
830,39,62,1,1,Max Verstappen
849,3,20,1,17,Nicholas Latifi
822,22,18,1,15,Valtteri Bottas
815,9,34,1,5,Sergio Pérez
822,18,66,1,9,Valtteri Bottas
846,34,3,1,7,Lando Norris
4,79,53,1,3,Fernando Alonso
840,39,52,1,10,Lance Stroll
849,79,12,1,16,Nicholas Latifi
1,3,36,1,5,Lewis Hamilton
848,4,17,11,20,Alexander Albon
852,79,18,1,18,Yuki Tsunoda
839,18,16,1,10,Esteban Ocon
807,11,29,11,13,Nico Hülkenberg
846,9,40,1,5,Lando Norris
846,6,70,11,9,Lando Norris
807,77,33,1,12,Nico Hülkenberg
852,1,48,1,14,Yuki Tsunoda
822,7,12,1,9,Valtteri Bottas
822,9,18,1,16,Valtteri Bottas
847,11,11,1,10,George Russell
817,13,6,1,19,Daniel Ricciardo
807,7,30,11,15,Nico Hülkenberg
840,4,31,11,15,Lance Stroll
1,1,3,1,2,Lewis Hamilton
846,21,19,1,3,Lando Norris
847,3,43,1,7,George Russell
839,6,5,1,10,Esteban Ocon
815,24,56,1,3,Sergio Pérez
4,6,10,1,2,Fernando Alonso
846,11,37,1,2,Lando Norris
830,11,30,1,4,Max Verstappen
847,79,4,1,15,George Russell
832,3,32,1,1,Carlos Sainz
855,11,42,11,15,Guanyu Zhou
854,6,21,3,18,Mick Schumacher
4,1,35,1,3,Fernando Alonso
844,3,27,5,3,Charles Leclerc
844,21,10,1,3,Charles Leclerc
822,18,44,1,5,Valtteri Bottas
817,21,52,11,18,Daniel Ricciardo
842,77,22,1,10,Pierre Gasly
849,32,53,12,19,Nicholas Latifi
830,1,54,1,1,Max Verstappen
852,39,23,24,11,Yuki Tsunoda
4,4,25,11,10,Fernando Alonso
832,15,1,1,3,Carlos Sainz
846,6,61,11,10,Lando Norris
822,6,72,11,11,Valtteri Bottas
817,39,69,1,17,Daniel Ricciardo
847,15,46,12,13,George Russell
846,7,17,1,13,Lando Norris
849,21,38,11,15,Nicholas Latifi
857,7,47,1,13,Oscar Piastri
846,11,15,1,16,Lando Norris
4,70,24,11,10,Fernando Alonso
825,70,51,11,16,Kevin Magnussen
840,7,1,1,16,Lance Stroll
822,13,32,1,13,Valtteri Bottas
817,4,40,11,13,Daniel Ricciardo
849,4,32,12,16,Nicholas Latifi
840,18,5,1,12,Lance Stroll
832,73,31,1,5,Carlos Sainz
842,11,1,11,20,Pierre Gasly
849,6,25,11,17,Nicholas Latifi
840,22,23,1,13,Lance Stroll
4,73,22,1,4,Fernando Alonso
815,1,49,1,2,Sergio Pérez
830,77,38,1,2,Max Verstappen
825,9,4,5,20,Kevin Magnussen
847,70,47,1,7,George Russell
4,24,17,47,7,Fernando Alonso
854,70,33,11,6,Mick Schumacher
858,9,29,1,12,Logan Sargeant
844,15,45,1,2,Charles Leclerc
815,13,40,1,2,Sergio Pérez
854,15,37,11,11,Mick Schumacher
848,18,55,1,15,Alexander Albon
842,6,55,1,7,Pierre Gasly
822,21,25,1,6,Valtteri Bottas
848,70,51,11,12,Alexander Albon
849,73,9,11,19,Nicholas Latifi
842,1,53,1,10,Pierre Gasly
4,79,18,1,3,Fernando Alonso
807,11,43,11,15,Nico Hülkenberg
857,6,70,11,10,Oscar Piastri
822,11,67,11,12,Valtteri Bottas
852,77,48,1,11,Yuki Tsunoda
830,11,47,1,1,Max Verstappen
854,3,52,1,13,Mick Schumacher
844,18,17,1,17,Charles Leclerc
20,1,4,3,16,Sebastian Vettel
822,69,9,20,10,Valtteri Bottas
822,11,37,11,10,Valtteri Bottas
807,3,15,11,18,Nico Hülkenberg
817,13,33,1,15,Daniel Ricciardo
830,24,46,1,1,Max Verstappen
855,4,2,75,17,Guanyu Zhou
846,69,36,1,14,Lando Norris
846,6,60,1,6,Lando Norris
825,3,50,11,15,Kevin Magnussen
842,34,27,1,12,Pierre Gasly
839,6,50,1,4,Esteban Ocon
817,79,8,1,13,Daniel Ricciardo
822,4,46,1,4,Valtteri Bottas
20,4,19,11,8,Sebastian Vettel
822,7,59,1,9,Valtteri Bottas
825,77,17,1,14,Kevin Magnussen
1,73,18,1,9,Lewis Hamilton
849,18,43,1,18,Nicholas Latifi
854,32,11,11,18,Mick Schumacher
846,77,5,1,11,Lando Norris
839,34,41,1,9,Esteban Ocon
807,11,10,11,9,Nico Hülkenberg
846,13,31,1,13,Lando Norris
848,4,26,11,17,Alexander Albon
1,69,50,1,2,Lewis Hamilton
817,69,7,1,15,Daniel Ricciardo
1,22,3,1,5,Lewis Hamilton
825,11,28,11,16,Kevin Magnussen
839,22,10,1,4,Esteban Ocon
847,6,70,1,5,George Russell
854,13,39,11,17,Mick Schumacher
847,69,10,1,3,George Russell
815,1,40,1,2,Sergio Pérez
852,15,33,3,12,Yuki Tsunoda
832,7,57,1,2,Carlos Sainz
822,73,6,11,17,Valtteri Bottas
840,11,35,11,15,Lance Stroll
817,13,14,1,13,Daniel Ricciardo
844,24,48,1,2,Charles Leclerc
825,15,8,1,18,Kevin Magnussen
846,70,53,1,4,Lando Norris
4,18,17,1,16,Fernando Alonso
855,77,2,1,17,Guanyu Zhou
817,6,38,1,13,Daniel Ricciardo
815,77,42,1,1,Sergio Pérez
822,77,46,11,18,Valtteri Bottas
832,14,42,1,4,Carlos Sainz
855,13,22,1,13,Guanyu Zhou
854,69,28,1,10,Mick Schumacher
4,3,8,1,7,Fernando Alonso
832,18,57,1,4,Carlos Sainz
848,13,9,1,7,Alexander Albon
817,9,51,1,13,Daniel Ricciardo
847,7,34,23,14,George Russell
822,32,52,11,9,Valtteri Bottas
815,73,41,1,1,Sergio Pérez
858,3,40,11,12,Logan Sargeant
839,34,45,1,8,Esteban Ocon
830,7,22,1,1,Max Verstappen
825,73,2,131,17,Kevin Magnussen
4,1,4,11,10,Fernando Alonso
825,79,29,33,13,Kevin Magnussen
1,6,39,1,8,Lewis Hamilton
842,1,8,1,9,Pierre Gasly
856,7,60,11,18,Nyck de Vries
4,70,63,11,12,Fernando Alonso
4,7,61,1,7,Fernando Alonso
844,7,9,1,9,Charles Leclerc
830,4,28,1,3,Max Verstappen
839,4,32,1,6,Esteban Ocon
822,34,8,1,16,Valtteri Bottas
857,11,7,1,2,Oscar Piastri
848,70,62,1,10,Alexander Albon
844,13,43,1,3,Charles Leclerc
852,70,19,11,6,Yuki Tsunoda
4,32,54,5,7,Fernando Alonso
854,3,39,1,14,Mick Schumacher
815,1,54,1,2,Sergio Pérez
817,3,1,1,20,Daniel Ricciardo
840,21,17,11,10,Lance Stroll
844,7,25,1,7,Charles Leclerc
844,21,7,1,4,Charles Leclerc
842,18,17,1,7,Pierre Gasly
846,11,22,1,3,Lando Norris
832,11,59,1,7,Carlos Sainz
846,9,10,1,5,Lando Norris
1,6,19,1,5,Lewis Hamilton
852,3,7,1,11,Yuki Tsunoda
846,13,21,1,13,Lando Norris
844,1,34,1,1,Charles Leclerc
825,77,30,1,7,Kevin Magnussen
840,9,47,1,12,Lance Stroll
842,73,3,1,6,Pierre Gasly
844,22,24,1,2,Charles Leclerc
844,7,14,1,12,Charles Leclerc
852,9,31,1,15,Yuki Tsunoda
844,11,37,1,7,Charles Leclerc
852,11,55,12,20,Yuki Tsunoda
840,6,47,3,15,Lance Stroll
807,77,30,1,12,Nico Hülkenberg
822,70,10,11,19,Valtteri Bottas
825,21,14,1,7,Kevin Magnussen
825,39,20,1,19,Kevin Magnussen
1,39,10,1,4,Lewis Hamilton
825,3,23,11,17,Kevin Magnussen
822,24,41,11,17,Valtteri Bottas
857,7,33,1,10,Oscar Piastri
846,9,35,1,5,Lando Norris
20,1,13,3,18,Sebastian Vettel
840,39,72,1,10,Lance Stroll
822,7,20,1,8,Valtteri Bottas
4,18,51,1,5,Fernando Alonso
1,3,50,1,5,Lewis Hamilton
825,3,56,11,13,Kevin Magnussen
846,3,43,1,18,Lando Norris
844,3,38,5,3,Charles Leclerc
822,79,22,1,5,Valtteri Bottas
855,1,40,1,14,Guanyu Zhou
840,14,1,5,11,Lance Stroll
830,77,24,1,2,Max Verstappen
849,18,10,1,14,Nicholas Latifi
825,32,51,11,18,Kevin Magnussen
855,18,3,1,13,Guanyu Zhou
857,11,65,1,5,Oscar Piastri
1,7,66,1,3,Lewis Hamilton
20,1,20,3,15,Sebastian Vettel
830,6,3,1,1,Max Verstappen
840,39,32,1,8,Lance Stroll
832,4,34,1,6,Carlos Sainz
4,73,51,1,7,Fernando Alonso
846,70,51,11,10,Lando Norris
807,1,42,1,7,Nico Hülkenberg
822,77,18,141,10,Valtteri Bottas
840,79,54,1,12,Lance Stroll
817,39,65,1,17,Daniel Ricciardo
852,6,31,12,9,Yuki Tsunoda
857,9,24,1,3,Oscar Piastri
858,4,27,11,17,Logan Sargeant
839,18,65,1,8,Esteban Ocon
857,3,4,10,16,Oscar Piastri
1,11,23,1,6,Lewis Hamilton
854,32,52,11,17,Mick Schumacher
815,7,14,1,6,Sergio Pérez
830,18,38,1,11,Max Verstappen
817,13,12,1,8,Daniel Ricciardo
832,70,9,1,3,Carlos Sainz
1,34,36,1,2,Lewis Hamilton
817,11,60,11,13,Daniel Ricciardo
840,70,61,11,14,Lance Stroll
844,4,15,101,1,Charles Leclerc
852,7,13,3,15,Yuki Tsunoda
825,70,13,11,5,Kevin Magnussen
846,7,17,1,10,Lando Norris
817,6,39,1,13,Daniel Ricciardo
830,70,46,1,3,Max Verstappen
832,6,65,1,8,Carlos Sainz
825,77,9,1,18,Kevin Magnussen
842,13,3,1,16,Pierre Gasly
846,39,33,1,7,Lando Norris
848,21,12,11,14,Alexander Albon
817,13,41,1,15,Daniel Ricciardo
832,14,32,1,7,Carlos Sainz
855,1,31,1,13,Guanyu Zhou
1,3,6,1,4,Lewis Hamilton
856,70,54,11,15,Nyck de Vries
840,1,37,1,12,Lance Stroll
825,13,14,11,18,Kevin Magnussen
842,32,59,11,13,Pierre Gasly
854,11,42,11,16,Mick Schumacher
832,73,5,1,4,Carlos Sainz
846,4,65,1,8,Lando Norris
857,77,36,1,17,Oscar Piastri
855,9,38,1,18,Guanyu Zhou
1,18,57,1,2,Lewis Hamilton
840,73,22,1,7,Lance Stroll
842,1,23,1,14,Pierre Gasly
857,4,36,11,7,Oscar Piastri
807,79,17,1,8,Nico Hülkenberg
846,24,36,1,7,Lando Norris
846,7,51,1,11,Lando Norris
848,3,24,1,15,Alexander Albon
842,24,11,11,17,Pierre Gasly
848,1,2,1,19,Alexander Albon
822,6,66,11,12,Valtteri Bottas
842,1,29,1,14,Pierre Gasly
815,24,8,1,2,Sergio Pérez
840,3,55,1,6,Lance Stroll
848,1,25,1,10,Alexander Albon
822,7,34,1,8,Valtteri Bottas
840,6,20,3,15,Lance Stroll
815,21,53,1,2,Sergio Pérez
840,6,30,3,15,Lance Stroll
822,7,51,1,8,Valtteri Bottas
855,24,28,11,12,Guanyu Zhou
854,15,42,11,13,Mick Schumacher
815,79,27,1,2,Sergio Pérez
855,13,26,1,10,Guanyu Zhou
815,32,64,1,3,Sergio Pérez
839,79,32,1,5,Esteban Ocon
4,1,27,1,3,Fernando Alonso
839,79,39,1,6,Esteban Ocon
815,13,41,1,2,Sergio Pérez
817,7,17,1,9,Daniel Ricciardo
815,11,47,1,4,Sergio Pérez
839,13,29,1,7,Esteban Ocon
852,70,3,11,14,Yuki Tsunoda
847,6,4,1,6,George Russell
844,79,53,1,2,Charles Leclerc
842,73,39,1,17,Pierre Gasly
840,6,34,3,15,Lance Stroll
855,70,62,11,14,Guanyu Zhou
830,79,32,1,1,Max Verstappen
840,11,27,11,9,Lance Stroll
852,7,68,1,14,Yuki Tsunoda
848,11,24,11,12,Alexander Albon
849,6,28,11,17,Nicholas Latifi
822,79,28,1,15,Valtteri Bottas
848,73,44,11,12,Alexander Albon
852,3,43,1,11,Yuki Tsunoda
832,77,25,1,6,Carlos Sainz
844,24,36,1,2,Charles Leclerc
846,11,44,1,2,Lando Norris
825,39,38,1,19,Kevin Magnussen
842,21,18,11,16,Pierre Gasly
857,11,16,1,2,Oscar Piastri
839,39,13,1,9,Esteban Ocon
857,11,11,1,2,Oscar Piastri
855,6,38,11,16,Guanyu Zhou
857,6,59,11,11,Oscar Piastri
822,11,39,131,14,Valtteri Bottas
858,79,45,11,20,Logan Sargeant
856,70,22,11,18,Nyck de Vries
848,24,57,11,13,Alexander Albon
848,79,8,1,15,Alexander Albon
830,32,71,1,1,Max Verstappen
847,73,24,1,8,George Russell
854,79,54,1,16,Mick Schumacher
857,11,42,1,3,Oscar Piastri
807,73,48,11,14,Nico Hülkenberg
822,73,49,11,11,Valtteri Bottas
839,70,26,1,6,Esteban Ocon
815,70,36,1,7,Sergio Pérez
842,6,37,1,12,Pierre Gasly
848,34,21,1,11,Alexander Albon
848,24,35,11,12,Alexander Albon
847,11,33,1,2,George Russell
832,70,27,1,3,Carlos Sainz
822,21,44,1,6,Valtteri Bottas
847,73,13,1,6,George Russell
4,77,22,103,8,Fernando Alonso
840,3,36,1,14,Lance Stroll
839,70,48,11,12,Esteban Ocon
858,73,43,1,17,Logan Sargeant
852,7,39,3,11,Yuki Tsunoda
856,79,45,1,18,Nyck de Vries
832,79,39,1,5,Carlos Sainz
842,15,22,1,7,Pierre Gasly
852,7,14,3,15,Yuki Tsunoda
832,9,17,1,1,Carlos Sainz
840,77,48,11,13,Lance Stroll
852,73,14,11,11,Yuki Tsunoda
848,13,11,1,17,Alexander Albon
854,69,34,1,16,Mick Schumacher
849,73,16,11,19,Nicholas Latifi
815,39,24,1,5,Sergio Pérez
849,3,44,1,19,Nicholas Latifi
817,70,61,11,9,Daniel Ricciardo
842,18,46,1,12,Pierre Gasly
825,22,15,1,14,Kevin Magnussen
854,11,41,11,16,Mick Schumacher
844,7,32,1,6,Charles Leclerc
844,11,25,1,8,Charles Leclerc
4,6,12,1,2,Fernando Alonso
847,11,38,1,2,George Russell
858,70,51,11,13,Logan Sargeant
1,18,11,1,6,Lewis Hamilton
825,6,45,130,14,Kevin Magnussen
847,70,62,1,8,George Russell
847,34,52,1,3,George Russell
807,3,53,1,19,Nico Hülkenberg
840,79,26,1,12,Lance Stroll
839,4,30,1,6,Esteban Ocon
822,4,62,1,6,Valtteri Bottas
822,70,63,11,17,Valtteri Bottas
839,15,1,5,15,Esteban Ocon
20,69,10,1,6,Sebastian Vettel
852,4,58,1,9,Yuki Tsunoda
817,21,61,11,18,Daniel Ricciardo
825,77,15,1,9,Kevin Magnussen
807,3,25,11,16,Nico Hülkenberg
849,70,16,140,19,Nicholas Latifi
815,11,62,1,3,Sergio Pérez
822,21,40,1,6,Valtteri Bottas
842,13,19,1,11,Pierre Gasly
844,11,61,1,6,Charles Leclerc
1,14,49,1,5,Lewis Hamilton
817,21,31,11,18,Daniel Ricciardo
1,13,22,1,4,Lewis Hamilton
4,3,36,1,11,Fernando Alonso
4,39,60,1,7,Fernando Alonso
852,13,35,1,14,Yuki Tsunoda
817,7,68,1,11,Daniel Ricciardo
825,24,37,11,19,Kevin Magnussen
815,3,9,32,5,Sergio Pérez
817,13,43,1,16,Daniel Ricciardo
854,7,6,5,8,Mick Schumacher
846,11,33,1,7,Lando Norris
4,11,69,11,8,Fernando Alonso
852,3,56,1,11,Yuki Tsunoda
830,70,35,1,1,Max Verstappen
4,11,64,1,9,Fernando Alonso
822,18,71,1,9,Valtteri Bottas
817,15,40,1,5,Daniel Ricciardo
847,70,66,1,4,George Russell
849,11,53,11,17,Nicholas Latifi
848,73,5,11,15,Alexander Albon
825,79,15,1,16,Kevin Magnussen
840,18,48,1,10,Lance Stroll
817,39,13,1,20,Daniel Ricciardo
855,14,26,1,14,Guanyu Zhou
854,39,42,1,17,Mick Schumacher
1,39,40,1,3,Lewis Hamilton
846,7,70,1,9,Lando Norris
846,15,36,1,3,Lando Norris
825,73,50,1,14,Kevin Magnussen
846,6,57,11,11,Lando Norris
830,22,7,1,1,Max Verstappen
848,18,17,1,12,Alexander Albon
840,6,51,3,19,Lance Stroll
825,13,24,1,8,Kevin Magnussen
842,24,15,11,20,Pierre Gasly
815,32,45,1,3,Sergio Pérez
844,6,42,1,3,Charles Leclerc
848,6,70,11,14,Alexander Albon
846,70,22,1,6,Lando Norris
846,11,70,1,7,Lando Norris
825,13,7,1,15,Kevin Magnussen
822,11,60,131,10,Valtteri Bottas
847,70,56,1,6,George Russell
1,24,9,9,6,Lewis Hamilton
840,1,28,1,6,Lance Stroll
842,70,60,11,12,Pierre Gasly
817,70,68,11,9,Daniel Ricciardo
830,34,45,1,1,Max Verstappen
855,1,8,1,15,Guanyu Zhou
847,6,22,1,8,George Russell
1,15,19,1,4,Lewis Hamilton
817,34,36,1,8,Daniel Ricciardo
842,13,6,1,15,Pierre Gasly
832,9,51,1,1,Carlos Sainz
825,11,10,11,11,Kevin Magnussen
842,34,6,1,16,Pierre Gasly
846,15,34,1,4,Lando Norris
844,39,53,1,4,Charles Leclerc
817,11,50,11,13,Daniel Ricciardo
825,9,37,1,11,Kevin Magnussen
817,34,48,1,9,Daniel Ricciardo
842,21,6,11,13,Pierre Gasly
852,32,45,130,12,Yuki Tsunoda
830,69,47,1,2,Max Verstappen
832,3,9,1,4,Carlos Sainz
815,13,32,1,2,Sergio Pérez
846,32,32,11,15,Lando Norris
852,13,24,1,15,Yuki Tsunoda
848,73,43,11,12,Alexander Albon
844,73,8,1,3,Charles Leclerc
825,6,2,130,16,Kevin Magnussen
856,1,56,4,15,Nyck de Vries
1,6,47,1,6,Lewis Hamilton
840,24,22,1,10,Lance Stroll
815,70,45,1,4,Sergio Pérez
852,70,25,11,17,Yuki Tsunoda
842,69,8,1,8,Pierre Gasly
817,11,17,11,14,Daniel Ricciardo
832,1,58,1,4,Carlos Sainz
854,18,68,1,14,Mick Schumacher
817,34,31,1,8,Daniel Ricciardo
815,77,16,1,4,Sergio Pérez
848,79,2,1,12,Alexander Albon
844,3,20,5,2,Charles Leclerc
832,4,26,1,3,Carlos Sainz
817,24,11,1,13,Daniel Ricciardo
825,13,27,1,14,Kevin Magnussen
4,77,24,1,2,Fernando Alonso
1,11,7,1,5,Lewis Hamilton
822,13,5,1,13,Valtteri Bottas
854,79,5,1,11,Mick Schumacher
822,21,29,1,6,Valtteri Bottas
839,13,2,1,12,Esteban Ocon
839,32,38,11,11,Esteban Ocon
847,34,53,1,3,George Russell
825,6,2,34,13,Kevin Magnussen
839,79,25,1,3,Esteban Ocon
4,32,46,5,7,Fernando Alonso
856,6,36,11,12,Nyck de Vries
856,4,8,11,14,Nyck de Vries
825,32,32,11,17,Kevin Magnussen
830,4,21,1,1,Max Verstappen
847,6,54,1,5,George Russell
846,32,9,11,10,Lando Norris
852,70,5,11,14,Yuki Tsunoda
847,22,25,1,7,George Russell
815,1,35,1,9,Sergio Pérez
840,7,32,1,17,Lance Stroll
815,1,36,1,9,Sergio Pérez
825,7,16,1,18,Kevin Magnussen
852,1,41,11,15,Yuki Tsunoda
832,3,54,1,4,Carlos Sainz
852,18,8,11,15,Yuki Tsunoda
849,4,21,12,18,Nicholas Latifi
807,73,46,11,12,Nico Hülkenberg
854,1,7,11,13,Mick Schumacher
807,9,52,1,14,Nico Hülkenberg
4,13,13,1,8,Fernando Alonso
855,13,28,1,13,Guanyu Zhou
847,3,51,1,7,George Russell
847,4,49,1,4,George Russell
825,15,38,1,13,Kevin Magnussen
1,6,50,1,6,Lewis Hamilton
4,9,48,1,7,Fernando Alonso
849,7,70,1,16,Nicholas Latifi
832,3,40,1,3,Carlos Sainz
839,1,48,1,8,Esteban Ocon
858,79,44,11,20,Logan Sargeant
849,34,34,130,16,Nicholas Latifi
842,70,55,1,9,Pierre Gasly
842,34,43,1,13,Pierre Gasly
817,69,27,1,13,Daniel Ricciardo
815,4,54,1,2,Sergio Pérez
20,79,5,4,20,Sebastian Vettel
20,6,31,1,11,Sebastian Vettel
830,1,47,1,1,Max Verstappen
839,7,12,1,8,Esteban Ocon
840,7,8,1,14,Lance Stroll
855,18,8,1,13,Guanyu Zhou
832,6,29,1,2,Carlos Sainz
857,9,19,1,3,Oscar Piastri
842,7,45,1,14,Pierre Gasly
857,4,10,11,9,Oscar Piastri
832,11,37,1,3,Carlos Sainz
855,22,5,1,15,Guanyu Zhou
855,24,47,11,16,Guanyu Zhou
839,24,37,1,8,Esteban Ocon
817,79,22,1,8,Daniel Ricciardo
4,3,47,1,12,Fernando Alonso
842,73,37,1,4,Pierre Gasly
825,69,6,1,18,Kevin Magnussen
846,4,19,11,18,Lando Norris
4,4,23,11,10,Fernando Alonso
840,32,59,11,16,Lance Stroll
815,79,14,1,4,Sergio Pérez
839,70,30,11,11,Esteban Ocon
832,9,18,1,1,Carlos Sainz
855,4,24,1,10,Guanyu Zhou
830,11,21,1,4,Max Verstappen
858,1,50,4,16,Logan Sargeant
830,18,59,1,10,Max Verstappen
855,70,66,11,15,Guanyu Zhou
855,6,57,11,16,Guanyu Zhou
844,7,28,1,7,Charles Leclerc
854,21,24,11,18,Mick Schumacher
822,1,9,1,17,Valtteri Bottas
840,7,23,1,9,Lance Stroll
855,7,14,11,14,Guanyu Zhou
839,7,38,1,9,Esteban Ocon
